,Time,cycle_phase,cycle_step,chamber_vacuum_valve_pv220,ut_pv220
51802,2017-03-08 14:23,5,0,0,19.33927917
51803,2017-03-08 14:23,5,0,0,15.66281033
51804,2017-03-08 14:23,5,0,0,9.486724854
51805,2017-03-08 14:23,5,0,0,15.61131001
51806,2017-03-08 14:23,5,0,0,14.98665047
51807,2017-03-08 14:23,5,0,0,14.6614399
51808,2017-03-08 14:23,5,0,0,18.39513016
51809,2017-03-08 14:23,5,0,0,18.75371933
51810,2017-03-08 14:23,5,0,0,12.59002972
51811,2017-03-08 14:23,5,0,0,11.02978992
51812,2017-03-08 14:23,5,0,0,7.777715206
51813,2017-03-08 14:23,5,0,0,7.58220911
51814,2017-03-08 14:23,5,0,0,7.817770004
51815,2017-03-08 14:23,5,0,0,16.07195091
51816,2017-03-08 14:23,5,0,0,7.3609519
51817,2017-03-08 14:23,5,0,0,7.038605213
51818,2017-03-08 14:23,5,0,0,6.962309837
51819,2017-03-08 14:23,5,0,0,9.622149467
51820,2017-03-08 14:23,5,0,0,6.881247044
51821,2017-03-08 14:23,5,0,0,14.04535961
51822,2017-03-08 14:23,5,0,0,10.79899979
51823,2017-03-08 14:23,5,0,0,9.570650101
51824,2017-03-08 14:23,5,0,0,10.11806965
51825,2017-03-08 14:23,5,0,0,15.29469013
51826,2017-03-08 14:23,5,0,0,20.52758026
51827,2017-03-08 14:23,5,0,0,29.84988976
51828,2017-03-08 14:23,5,0,0,21.13508034
51829,2017-03-08 14:23,5,0,0,24.56740952
51830,2017-03-08 14:23,5,0,0,25.66892052
51831,2017-03-08 14:23,5,0,0,24.79725075
51832,2017-03-08 14:23,5,0,0,20.12607956
51833,2017-03-08 14:23,5,0,0,19.58342934
51834,2017-03-08 14:23,5,0,0,21.24571037
51835,2017-03-08 14:23,5,0,0,11.8461504
51836,2017-03-08 14:23,5,0,0,10.16670036
51837,2017-03-08 14:23,5,0,0,9.810978889
51838,2017-03-08 14:23,5,0,0,6.328107834
51839,2017-03-08 14:23,5,0,0,30.70438957
51840,2017-03-08 14:23,5,0,0,11.57435036
51841,2017-03-08 14:24,5,0,0,7.793927193
51842,2017-03-08 14:24,5,0,0,11.84329033
51843,2017-03-08 14:24,5,0,0,9.160563469
51844,2017-03-08 14:24,5,0,0,9.613565445
51845,2017-03-08 14:24,5,0,0,24.66945076
51846,2017-03-08 14:24,5,0,0,7.656596184
51847,2017-03-08 14:24,5,0,0,12.17230988
51848,2017-03-08 14:24,5,0,0,16.88735008
51849,2017-03-08 14:24,5,0,0,14.39630985
51850,2017-03-08 14:24,5,0,0,10.09994984
51851,2017-03-08 14:24,5,0,0,31.83069992
51852,2017-03-08 14:24,5,0,0,7.248416901
51853,2017-03-08 14:24,5,0,0,7.57267189
51854,2017-03-08 14:24,5,0,0,6.129740238
51855,2017-03-08 14:24,5,0,0,6.716259003
51856,2017-03-08 14:24,5,0,0,7.743381977
51857,2017-03-08 14:24,5,0,0,31.28996086
51858,2017-03-08 14:24,5,0,0,6.916532993
51859,2017-03-08 14:24,5,0,0,6.040092945
51860,2017-03-08 14:24,5,0,0,7.55073595
51861,2017-03-08 14:24,5,0,0,9.660294533
51862,2017-03-08 14:24,5,0,0,11.84710979
51863,2017-03-08 14:24,5,0,0,32.95127869
51864,2017-03-08 14:24,5,0,0,18.74894905
51865,2017-03-08 14:24,5,0,0,23.24367905
51866,2017-03-08 14:24,5,0,0,23.35430908
51867,2017-03-08 14:24,5,0,0,23.18741989
51868,2017-03-08 14:24,5,0,0,23.76535034
51869,2017-03-08 14:24,5,0,0,32.71572113
51870,2017-03-08 14:24,5,0,0,23.95132065
51871,2017-03-08 14:24,5,0,0,22.7057991
51872,2017-03-08 14:24,5,0,0,17.85247993
51873,2017-03-08 14:24,5,0,0,13.87845993
51874,2017-03-08 14:24,5,0,0,14.04154015
51875,2017-03-08 14:24,5,0,0,31.41679955
51876,2017-03-08 14:24,5,0,0,11.8146801
51877,2017-03-08 14:24,5,0,0,10.78182983
51878,2017-03-08 14:24,5,0,0,13.36252022
51879,2017-03-08 14:24,5,0,0,15.95559978
51880,2017-03-08 14:24,5,0,0,14.92846966
51881,2017-03-08 14:24,5,0,0,32.06148911
51882,2017-03-08 14:24,5,0,0,17.11623955
51883,2017-03-08 14:24,5,0,0,18.51910973
51884,2017-03-08 14:24,5,0,0,14.86172009
51885,2017-03-08 14:24,5,0,0,14.73583031
51886,2017-03-08 14:24,5,0,0,14.15598965
51887,2017-03-08 14:24,5,0,0,32.53356934
51888,2017-03-08 14:24,5,0,0,8.059052467
51889,2017-03-08 14:24,5,0,0,13.0058403
51890,2017-03-08 14:24,5,0,0,17.25260925
51891,2017-03-08 14:24,5,0,0,14.13022995
51892,2017-03-08 14:24,5,0,0,15.23937988
51893,2017-03-08 14:24,5,0,0,31.4482708
51894,2017-03-08 14:24,5,0,0,18.91584969
51895,2017-03-08 14:24,5,0,0,15.92222023
51896,2017-03-08 14:24,5,0,0,17.61977959
51897,2017-03-08 14:24,5,0,0,13.95285034
51898,2017-03-08 14:24,5,0,0,18.90345001
51899,2017-03-08 14:24,5,0,0,30.32101059
51900,2017-03-08 14:24,5,0,0,26.74085999
51901,2017-03-08 14:25,5,0,0,23.07869911
51902,2017-03-08 14:25,5,0,0,26.07613945
51903,2017-03-08 14:25,5,0,0,24.03047943
51904,2017-03-08 14:25,5,0,0,27.68120003
51905,2017-03-08 14:25,5,0,0,29.30628967
51906,2017-03-08 14:25,5,0,0,29.8413105
51907,2017-03-08 14:25,5,0,0,25.73377037
51908,2017-03-08 14:25,5,0,0,21.93808937
51909,2017-03-08 14:25,5,0,0,20.20236969
51910,2017-03-08 14:25,5,0,0,17.3327198
51911,2017-03-08 14:25,5,0,0,18.82810974
51912,2017-03-08 14:25,5,0,0,20.68494034
51913,2017-03-08 14:25,5,0,0,16.96841049
51914,2017-03-08 14:25,5,0,0,16.57262993
51915,2017-03-08 14:25,5,0,0,16.15872955
51916,2017-03-08 14:25,5,0,0,18.37511063
51917,2017-03-08 14:25,5,0,0,17.04184914
51918,2017-03-08 14:25,5,0,0,22.28904915
51919,2017-03-08 14:25,5,0,0,19.78179932
51920,2017-03-08 14:25,5,0,0,21.26192093
51921,2017-03-08 14:25,5,0,0,18.84145927
51922,2017-03-08 14:25,5,0,0,18.91584969
51923,2017-03-08 14:25,5,0,0,15.6437397
51924,2017-03-08 14:25,5,0,0,18.27877998
51925,2017-03-08 14:25,5,0,0,16.6823101
51926,2017-03-08 14:25,5,0,0,14.83786964
51927,2017-03-08 14:25,5,0,0,15.14972973
51928,2017-03-08 14:25,5,0,0,13.63241005
51929,2017-03-08 14:25,5,0,0,16.26650047
51930,2017-03-08 14:25,5,0,0,19.87620926
51931,2017-03-08 14:25,5,0,0,19.50808907
51932,2017-03-08 14:25,5,0,0,16.81200981
51933,2017-03-08 14:25,5,0,0,16.82058907
51934,2017-03-08 14:25,5,0,0,15.68570042
51935,2017-03-08 14:25,5,0,0,18.65262985
51936,2017-03-08 14:25,5,0,0,27.62015915
51937,2017-03-08 14:25,5,0,0,23.31998062
51938,2017-03-08 14:25,5,0,0,24.0237999
51939,2017-03-08 14:25,5,0,0,25.49916077
51940,2017-03-08 14:25,5,0,0,21.03017044
51941,2017-03-08 14:25,5,0,0,23.33715057
51942,2017-03-08 14:25,5,0,0,32.82349014
51943,2017-03-08 14:25,5,0,0,28.11035919
51944,2017-03-08 14:25,5,0,0,26.44330978
51945,2017-03-08 14:25,5,0,0,30.0425396
51946,2017-03-08 14:25,5,0,0,26.78473091
51947,2017-03-08 14:25,5,0,0,22.75349045
51948,2017-03-08 14:25,5,0,0,29.78026962
51949,2017-03-08 14:25,5,0,0,17.67700958
51950,2017-03-08 14:25,5,0,0,18.53627968
51951,2017-03-08 14:25,5,0,0,16.55069923
51952,2017-03-08 14:25,5,0,0,16.32276917
51953,2017-03-08 14:25,5,0,0,16.00233078
51954,2017-03-08 14:25,5,0,0,31.44540977
51955,2017-03-08 14:25,5,0,0,19.28874016
51956,2017-03-08 14:25,5,0,0,19.95822906
51957,2017-03-08 14:25,5,0,0,22.82214928
51958,2017-03-08 14:25,5,0,0,19.12470055
51959,2017-03-08 14:25,5,0,0,18.08708954
51960,2017-03-08 14:25,5,0,0,31.47974014
51961,2017-03-08 14:26,5,0,0,22.3205204
51962,2017-03-08 14:26,5,0,0,18.47905922
51963,2017-03-08 14:26,5,0,0,19.47374916
51964,2017-03-08 14:26,5,0,0,19.39937019
51965,2017-03-08 14:26,5,0,0,17.17823029
51966,2017-03-08 14:26,5,0,0,31.10876083
51967,2017-03-08 14:26,5,0,0,18.47809982
51968,2017-03-08 14:26,5,0,0,17.59976006
51969,2017-03-08 14:26,5,0,0,18.51720047
51970,2017-03-08 14:26,5,0,0,16.81200981
51971,2017-03-08 14:26,5,0,0,16.68040085
51972,2017-03-08 14:26,5,0,0,31.09730911
51973,2017-03-08 14:26,5,0,0,20.47607994
51974,2017-03-08 14:26,5,0,0,22.65526009
51975,2017-03-08 14:26,5,0,0,24.1210804
51976,2017-03-08 14:26,5,0,0,25.43239975
51977,2017-03-08 14:26,5,0,0,25.35610962
51978,2017-03-08 14:26,5,0,0,33.47486115
51979,2017-03-08 14:26,5,0,0,28.63298035
51980,2017-03-08 14:26,5,0,0,27.68214989
51981,2017-03-08 14:26,5,0,0,24.78389931
51982,2017-03-08 14:26,5,0,0,28.51758957
51983,2017-03-08 14:26,5,0,0,29.07549095
51984,2017-03-08 14:26,5,0,0,33.03807068
51985,2017-03-08 14:26,5,0,0,20.20523071
51986,2017-03-08 14:26,5,0,0,23.93796921
51987,2017-03-08 14:26,5,0,0,20.93384933
51988,2017-03-08 14:26,5,0,0,17.80289078
51989,2017-03-08 14:26,5,0,0,19.80278015
51990,2017-03-08 14:26,5,0,0,33.93167114
51991,2017-03-08 14:26,5,0,0,24.14110947
51992,2017-03-08 14:26,5,0,0,22.09830093
51993,2017-03-08 14:26,5,0,0,19.5443306
51994,2017-03-08 14:26,5,0,0,17.17060089
51995,2017-03-08 14:26,5,0,0,17.33558083
51996,2017-03-08 14:26,5,0,0,30.56134033
51997,2017-03-08 14:26,5,0,0,23.94273949
51998,2017-03-08 14:26,5,0,0,17.89063072
51999,2017-03-08 14:26,5,0,0,22.73442078
52000,2017-03-08 14:26,5,0,0,25.33511925
52001,2017-03-08 14:26,5,0,0,20.74788094
52002,2017-03-08 14:26,5,0,0,31.87075996
52003,2017-03-08 14:26,5,0,0,22.94614029
52004,2017-03-08 14:26,5,0,0,20.87663078
52005,2017-03-08 14:26,5,0,0,19.11993027
52006,2017-03-08 14:26,5,0,0,18.47047043
52007,2017-03-08 14:26,5,0,0,18.96257973
52008,2017-03-08 14:26,5,0,0,24.75050926
52009,2017-03-08 14:26,5,0,0,21.8293705
52010,2017-03-08 14:26,5,0,0,23.84546089
52011,2017-03-08 14:26,5,0,0,21.9247303
52012,2017-03-08 14:26,5,0,0,22.82978058
52013,2017-03-08 14:26,5,0,0,21.56138039
52014,2017-03-08 14:26,5,0,0,26.88487053
52015,2017-03-08 14:26,5,0,0,31.12593079
52016,2017-03-08 14:26,5,0,0,31.18218994
52017,2017-03-08 14:26,5,0,0,27.67834091
52018,2017-03-08 14:26,5,0,0,30.67100906
52019,2017-03-08 14:26,5,0,0,26.88010025
52020,2017-03-08 14:26,5,0,0,28.95150948
52021,2017-03-08 14:27,5,0,0,28.82372093
52022,2017-03-08 14:27,5,0,0,25.5687809
52023,2017-03-08 14:27,5,0,0,27.59823036
52024,2017-03-08 14:27,5,0,0,28.25341034
52025,2017-03-08 14:27,5,0,0,22.43400002
52026,2017-03-08 14:27,5,0,0,20.13751984
52027,2017-03-08 14:27,5,0,0,24.50160027
52028,2017-03-08 14:27,5,0,0,21.87895966
52029,2017-03-08 14:27,5,0,0,20.35400963
52030,2017-03-08 14:27,5,0,0,22.3682003
52031,2017-03-08 14:27,5,0,0,19.30018044
52032,2017-03-08 14:27,5,0,0,21.0664196
52033,2017-03-08 14:27,5,0,0,33.33562088
52034,2017-03-08 14:27,5,0,0,24.1620903
52035,2017-03-08 14:27,5,0,0,22.34626961
52036,2017-03-08 14:27,5,0,0,21.27050018
52037,2017-03-08 14:27,5,0,0,20.08601952
52038,2017-03-08 14:27,5,0,0,20.32921028
52039,2017-03-08 14:27,5,0,0,30.32578087
52040,2017-03-08 14:27,5,0,0,25.15773964
52041,2017-03-08 14:27,5,0,0,24.38143921
52042,2017-03-08 14:27,5,0,0,23.64995956
52043,2017-03-08 14:27,5,0,0,22.17745972
52044,2017-03-08 14:27,5,0,0,20.31777
52045,2017-03-08 14:27,5,0,0,31.43778038
52046,2017-03-08 14:27,5,0,0,20.96055984
52047,2017-03-08 14:27,5,0,0,17.19062042
52048,2017-03-08 14:27,5,0,0,20.63629913
52049,2017-03-08 14:27,5,0,0,19.25917053
52050,2017-03-08 14:27,5,0,0,19.99160957
52051,2017-03-08 14:27,5,0,0,29.32917976
52052,2017-03-08 14:27,5,0,0,22.17745972
52053,2017-03-08 14:27,5,0,0,21.36778069
52054,2017-03-08 14:27,5,0,0,21.2666893
52055,2017-03-08 14:27,5,0,0,21.8207798
52056,2017-03-08 14:27,5,0,0,26.11714935
52057,2017-03-08 14:27,5,0,0,31.52837944
52058,2017-03-08 14:27,5,0,0,26.75993919
52059,2017-03-08 14:27,5,0,0,27.96445084
52060,2017-03-08 14:27,5,0,0,30.12169075
52061,2017-03-08 14:27,5,0,0,27.23868942
52062,2017-03-08 14:27,5,0,0,24.67613029
52063,2017-03-08 14:27,5,0,0,29.9376297
52064,2017-03-08 14:27,5,0,0,28.07126045
52065,2017-03-08 14:27,5,0,0,26.04180908
52066,2017-03-08 14:27,5,0,0,20.30250931
52067,2017-03-08 14:27,5,0,0,18.6907692
52068,2017-03-08 14:27,5,0,0,16.88735008
52069,2017-03-08 14:27,5,0,0,25.33416939
52070,2017-03-08 14:27,5,0,0,21.79121971
52071,2017-03-08 14:27,5,0,0,18.84717941
52072,2017-03-08 14:27,5,0,0,17.55492973
52073,2017-03-08 14:27,5,0,0,17.63599968
52074,2017-03-08 14:27,5,0,0,15.74577999
52075,2017-03-08 14:27,5,0,0,25.94643974
52076,2017-03-08 14:27,5,0,0,22.32147026
52077,2017-03-08 14:27,5,0,0,18.81761932
52078,2017-03-08 14:27,5,0,0,18.25588989
52079,2017-03-08 14:27,5,0,0,18.68028069
52080,2017-03-08 14:27,5,0,0,17.96310997
52081,2017-03-08 14:28,5,0,0,29.73258972
52082,2017-03-08 14:28,5,0,0,23.49354935
52083,2017-03-08 14:28,5,0,0,21.0740509
52084,2017-03-08 14:28,5,0,0,20.76028061
52085,2017-03-08 14:28,5,0,0,18.71939087
52086,2017-03-08 14:28,5,0,0,16.48488998
52087,2017-03-08 14:28,5,0,0,29.02304077
52088,2017-03-08 14:28,5,0,0,20.4226799
52089,2017-03-08 14:28,5,0,0,20.61912918
52090,2017-03-08 14:28,5,0,0,17.16583061
52091,2017-03-08 14:28,5,0,0,18.15193939
52092,2017-03-08 14:28,5,0,0,20.02975082
52093,2017-03-08 14:28,5,0,0,28.41934967
52094,2017-03-08 14:28,5,0,0,23.1015892
52095,2017-03-08 14:28,5,0,0,20.54855919
52096,2017-03-08 14:28,5,0,0,17.64266968
52097,2017-03-08 14:28,5,0,0,20.4703598
52098,2017-03-08 14:28,5,0,0,19.51475906
52099,2017-03-08 14:28,5,0,0,27.64591026
52100,2017-03-08 14:28,5,0,0,20.83562088
52101,2017-03-08 14:28,5,0,0,27.0489006
52102,2017-03-08 14:28,5,0,0,19.30495071
52103,2017-03-08 14:28,5,0,0,15.93651962
52104,2017-03-08 14:28,5,0,0,18.60684967
52105,2017-03-08 14:28,5,0,0,22.51506996
52106,2017-03-08 14:28,5,0,0,27.83761024
52107,2017-03-08 14:28,5,0,0,19.63874054
52108,2017-03-08 14:28,5,0,0,20.39978981
52109,2017-03-08 14:28,5,0,0,20.74692917
52110,2017-03-08 14:28,5,0,0,30.97714996
52111,2017-03-08 14:28,5,0,0,24.29179001
52112,2017-03-08 14:28,5,0,0,30.68341064
52113,2017-03-08 14:28,5,0,0,21.1293602
52114,2017-03-08 14:28,5,0,0,12.94766045
52115,2017-03-08 14:28,5,0,0,22.92610931
52116,2017-03-08 14:28,5,0,0,14.96471024
52117,2017-03-08 14:28,5,0,0,20.00400925
52118,2017-03-08 14:28,5,0,0,24.5559597
52119,2017-03-08 14:28,5,0,0,18.74131966
52120,2017-03-08 14:28,5,0,0,15.30803967
52121,2017-03-08 14:28,5,0,0,14.55749035
52122,2017-03-08 14:28,5,0,0,21.19706917
52123,2017-03-08 14:28,5,0,0,15.25273037
52124,2017-03-08 14:28,5,0,0,24.55118942
52125,2017-03-08 14:28,5,0,0,16.82727051
52126,2017-03-08 14:28,5,0,0,15.8277998
52127,2017-03-08 14:28,5,0,0,16.9941597
52128,2017-03-08 14:28,5,0,0,18.0403595
52129,2017-03-08 14:28,5,0,0,17.90683937
52130,2017-03-08 14:28,5,0,0,25.13389969
52131,2017-03-08 14:28,5,0,0,17.53013992
52132,2017-03-08 14:28,5,0,0,18.05657005
52133,2017-03-08 14:28,5,0,0,16.80723953
52134,2017-03-08 14:28,5,0,0,13.41783047
52135,2017-03-08 14:28,5,0,0,16.86445999
52136,2017-03-08 14:28,5,0,0,19.75605011
52137,2017-03-08 14:28,5,0,0,18.28450012
52138,2017-03-08 14:28,5,0,0,14.16170979
52139,2017-03-08 14:28,5,0,0,13.72395992
52140,2017-03-08 14:28,5,0,0,13.56661034
52141,2017-03-08 14:29,5,0,0,12.63866997
52142,2017-03-08 14:29,5,0,0,19.70741081
52143,2017-03-08 14:29,5,0,0,14.38868999
52144,2017-03-08 14:29,5,0,0,11.62775993
52145,2017-03-08 14:29,5,0,0,13.08022022
52146,2017-03-08 14:29,5,0,0,13.55706978
52147,2017-03-08 14:29,5,0,0,7.871175766
52148,2017-03-08 14:29,5,0,0,16.9455204
52149,2017-03-08 14:29,5,0,0,10.55389977
52150,2017-03-08 14:29,5,0,0,8.984130859
52151,2017-03-08 14:29,5,0,0,9.392310143
52152,2017-03-08 14:29,5,0,0,9.439040184
52153,2017-03-08 14:29,5,0,0,10.32406044
52154,2017-03-08 14:29,5,0,0,19.22866058
52155,2017-03-08 14:29,5,0,0,8.303195953
52156,2017-03-08 14:29,5,0,0,11.37312031
52157,2017-03-08 14:29,5,0,0,10.86289978
52158,2017-03-08 14:29,5,0,0,9.633592606
52159,2017-03-08 14:29,5,0,0,9.493400574
52160,2017-03-08 14:29,5,0,0,20.56668091
52161,2017-03-08 14:29,5,0,0,11.7031002
52162,2017-03-08 14:29,5,0,0,11.0011797
52163,2017-03-08 14:29,5,0,0,9.711794853
52164,2017-03-08 14:29,5,0,0,11.42461967
52165,2017-03-08 14:29,5,0,0,9.958800316
52166,2017-03-08 14:29,5,0,0,21.3782692
52167,2017-03-08 14:29,5,0,0,11.35690975
52168,2017-03-08 14:29,5,0,0,13.00774002
52169,2017-03-08 14:29,5,0,0,11.48946953
52170,2017-03-08 14:29,5,0,0,19.49663925
52171,2017-03-08 14:29,5,0,0,11.25391006
52172,2017-03-08 14:29,5,0,0,21.75307083
52173,2017-03-08 14:29,5,0,0,15.05722046
52174,2017-03-08 14:29,5,0,0,13.55897999
52175,2017-03-08 14:29,5,0,0,11.61631012
52176,2017-03-08 14:29,5,0,0,17.90970039
52177,2017-03-08 14:29,5,0,0,11.08034039
52178,2017-03-08 14:29,5,0,0,20.84897041
52179,2017-03-08 14:29,5,0,0,12.20759964
52180,2017-03-08 14:29,5,0,0,12.94194031
52181,2017-03-08 14:29,5,0,0,10.9935503
52182,2017-03-08 14:29,5,0,0,12.46986008
52183,2017-03-08 14:29,5,0,0,11.7822504
52184,2017-03-08 14:29,5,0,0,20.10128021
52185,2017-03-08 14:29,5,0,0,13.46837997
52186,2017-03-08 14:29,5,0,0,10.78374004
52187,2017-03-08 14:29,5,0,0,12.41359997
52188,2017-03-08 14:29,5,0,0,12.21331978
52189,2017-03-08 14:29,5,0,0,10.1419096
52190,2017-03-08 14:29,5,0,0,16.24838066
52191,2017-03-08 14:29,5,0,0,19.25535965
52192,2017-03-08 14:29,5,0,0,12.43552971
52193,2017-03-08 14:29,5,0,0,11.36931038
52194,2017-03-08 14:29,5,0,0,13.76307011
52195,2017-03-08 14:29,5,0,0,13.03063011
52196,2017-03-08 14:29,5,0,0,17.40329933
52197,2017-03-08 14:29,5,0,0,21.22949982
52198,2017-03-08 14:29,5,0,0,12.98390007
52199,2017-03-08 14:29,5,0,0,11.0030899
52200,2017-03-08 14:29,5,0,0,12.77027988
52201,2017-03-08 14:30,5,0,0,14.42397022
52202,2017-03-08 14:30,5,0,0,16.72141075
52203,2017-03-08 14:30,5,0,0,19.85236931
52204,2017-03-08 14:30,5,0,0,12.78267002
52205,2017-03-08 14:30,5,0,0,13.14507008
52206,2017-03-08 14:30,5,0,0,18.93778038
52207,2017-03-08 14:30,5,0,0,13.5112896
52208,2017-03-08 14:30,5,0,0,14.62615013
52209,2017-03-08 14:30,5,0,0,20.6858902
52210,2017-03-08 14:30,5,0,0,15.10204029
52211,2017-03-08 14:30,5,0,0,15.54265022
52212,2017-03-08 14:30,5,0,0,14.17696953
52213,2017-03-08 14:30,5,0,0,13.15460968
52214,2017-03-08 14:30,5,0,0,16.50015068
52215,2017-03-08 14:30,5,0,0,20.60102081
52216,2017-03-08 14:30,5,0,0,17.40233994
52217,2017-03-08 14:30,5,0,0,15.11443996
52218,2017-03-08 14:30,5,0,0,19.49283028
52219,2017-03-08 14:30,5,0,0,17.73708916
52220,2017-03-08 14:30,5,0,0,16.14443016
52221,2017-03-08 14:30,5,0,0,21.74925995
52222,2017-03-08 14:30,5,0,0,13.5112896
52223,2017-03-08 14:30,5,0,0,15.42916012
52224,2017-03-08 14:30,5,0,0,16.54021072
52225,2017-03-08 14:30,5,0,0,12.84370995
52226,2017-03-08 14:30,5,0,0,15.48066044
52227,2017-03-08 14:30,5,0,0,22.54940033
52228,2017-03-08 14:30,5,0,0,13.28240967
52229,2017-03-08 14:30,5,0,0,15.2184
52230,2017-03-08 14:30,5,0,0,20.31967926
52231,2017-03-08 14:30,5,0,0,14.38010025
52232,2017-03-08 14:30,5,0,0,15.34237003
52233,2017-03-08 14:30,5,0,0,24.81822968
52234,2017-03-08 14:30,5,0,0,12.21809006
52235,2017-03-08 14:30,5,0,0,10.34885979
52236,2017-03-08 14:30,5,0,0,23.27802086
52237,2017-03-08 14:30,5,0,0,14.12928009
52238,2017-03-08 14:30,5,0,0,16.80723953
52239,2017-03-08 14:30,5,0,0,23.89982033
52240,2017-03-08 14:30,5,0,0,16.76527977
52241,2017-03-08 14:30,5,0,0,14.63377953
52242,2017-03-08 14:30,5,0,0,16.32276917
52243,2017-03-08 14:30,5,0,0,15.88311958
52244,2017-03-08 14:30,5,0,0,16.63652992
52245,2017-03-08 14:30,5,0,0,23.1235199
52246,2017-03-08 14:30,5,0,0,14.36865997
52247,2017-03-08 14:30,5,0,0,15.28514957
52248,2017-03-08 14:30,5,0,0,22.35390091
52249,2017-03-08 14:30,5,0,0,13.94999027
52250,2017-03-08 14:30,5,0,0,14.56035042
52251,2017-03-08 14:30,5,0,0,24.64561081
52252,2017-03-08 14:30,5,0,0,12.92191029
52253,2017-03-08 14:30,5,0,0,12.37926006
52254,2017-03-08 14:30,5,0,0,12.80270004
52255,2017-03-08 14:30,5,0,0,17.33749008
52256,2017-03-08 14:30,5,0,0,21.45457077
52257,2017-03-08 14:30,5,0,0,23.93988037
52258,2017-03-08 14:30,5,0,0,14.30189991
52259,2017-03-08 14:30,5,0,0,15.11635017
52260,2017-03-08 14:30,5,0,0,15.49306011
52261,2017-03-08 14:31,5,0,0,17.99839973
52262,2017-03-08 14:31,5,0,0,16.70042992
52263,2017-03-08 14:31,5,0,0,24.48538971
52264,2017-03-08 14:31,5,0,0,16.89592934
52265,2017-03-08 14:31,5,0,0,19.8266201
52266,2017-03-08 14:31,5,0,0,17.79430962
52267,2017-03-08 14:31,5,0,0,16.02522087
52268,2017-03-08 14:31,5,0,0,17.05997086
52269,2017-03-08 14:31,5,0,0,24.89929008
52270,2017-03-08 14:31,5,0,0,16.68135071
52271,2017-03-08 14:31,5,0,0,20.35687065
52272,2017-03-08 14:31,5,0,0,19.93534088
52273,2017-03-08 14:31,5,0,0,18.66789055
52274,2017-03-08 14:31,5,0,0,25.42477036
52275,2017-03-08 14:31,5,0,0,25.23213005
52276,2017-03-08 14:31,5,0,0,20.06217957
52277,2017-03-08 14:31,5,0,0,20.57908058
52278,2017-03-08 14:31,5,0,0,22.42255974
52279,2017-03-08 14:31,5,0,0,20.71355057
52280,2017-03-08 14:31,5,0,0,23.02528954
52281,2017-03-08 14:31,5,0,0,25.24262047
52282,2017-03-08 14:31,5,0,0,20.69161034
52283,2017-03-08 14:31,5,0,0,18.64690971
52284,2017-03-08 14:31,5,0,0,20.56954002
52285,2017-03-08 14:31,5,0,0,19.75414085
52286,2017-03-08 14:31,5,0,0,22.48263931
52287,2017-03-08 14:31,5,0,0,23.30471992
52288,2017-03-08 14:31,5,0,0,22.46833992
52289,2017-03-08 14:31,5,0,0,17.65698051
52290,2017-03-08 14:31,5,0,0,23.32855988
52291,2017-03-08 14:31,5,0,0,20.61912918
52292,2017-03-08 14:31,5,0,0,25.02326965
52293,2017-03-08 14:31,5,0,0,24.28701973
52294,2017-03-08 14:31,5,0,0,19.19337082
52295,2017-03-08 14:31,5,0,0,20.59052086
52296,2017-03-08 14:31,5,0,0,21.02158928
52297,2017-03-08 14:31,5,0,0,20.58861923
52298,2017-03-08 14:31,5,0,0,24.43580055
52299,2017-03-08 14:31,5,0,0,22.40634918
52300,2017-03-08 14:31,5,0,0,25.03470993
52301,2017-03-08 14:31,5,0,0,20.84992981
52302,2017-03-08 14:31,5,0,0,25.11005974
52303,2017-03-08 14:31,5,0,0,21.11504936
52304,2017-03-08 14:31,5,0,0,24.38430023
52305,2017-03-08 14:31,5,0,0,23.12161064
52306,2017-03-08 14:31,5,0,0,25.56209946
52307,2017-03-08 14:31,5,0,0,24.19547081
52308,2017-03-08 14:31,5,0,0,26.43091011
52309,2017-03-08 14:31,5,0,0,20.98534966
52310,2017-03-08 14:31,5,0,0,24.95269966
52311,2017-03-08 14:31,5,0,0,23.19791031
52312,2017-03-08 14:31,5,0,0,26.1972599
52313,2017-03-08 14:31,5,0,0,27.22820091
52314,2017-03-08 14:31,5,0,0,26.30598068
52315,2017-03-08 14:31,5,0,0,21.46982956
52316,2017-03-08 14:31,5,0,0,26.13813019
52317,2017-03-08 14:31,5,0,0,22.95471954
52318,2017-03-08 14:31,5,0,0,26.57969093
52319,2017-03-08 14:31,5,0,0,26.92778969
52320,2017-03-08 14:31,5,0,0,27.93392944
52321,2017-03-08 14:32,5,0,0,27.17573929
52322,2017-03-08 14:32,5,0,0,26.15815926
52323,2017-03-08 14:32,5,0,0,27.31498909
52324,2017-03-08 14:32,5,0,0,27.26634979
52325,2017-03-08 14:32,5,0,0,28.0474205
52326,2017-03-08 14:32,5,0,0,28.31159019
52327,2017-03-08 14:32,5,0,0,25.3122406
52328,2017-03-08 14:32,5,0,0,22.75921059
52329,2017-03-08 14:32,5,0,0,23.93511009
52330,2017-03-08 14:32,5,0,0,24.78484917
52331,2017-03-08 14:32,5,0,0,24.70377922
52332,2017-03-08 14:32,5,0,0,24.89929008
52333,2017-03-08 14:32,5,0,0,20.22335052
52334,2017-03-08 14:32,5,0,0,20.77363014
52335,2017-03-08 14:32,5,0,0,23.39532089
52336,2017-03-08 14:32,5,0,0,22.55894089
52337,2017-03-08 14:32,5,0,0,22.09067917
52338,2017-03-08 14:32,5,0,0,24.86495972
